lang,dtime,vlang,pcommit,op,ttype,mtype,memory,allocs,tmin,tmax,tmedian,tmean,tstddev
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Float32,small,,,1504.0277503430843,62135.979533195496,1656.9974832236767,1854.1587251497342,1052.1620573426833
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Float64,small,,,1512.0021998882294,71393.03488656878,1643.95896717906,1840.144853608993,951.5291254374933
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Complex{Float32},small,,,1510.954461991787,64264.98293876648,1647.9752957820892,1931.7369986362517,1037.9701164653663
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Complex{Float64},small,,,1496.0533007979393,51883.04930925369,1631.9681890308857,1788.3821114917596,874.8510940102457
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Float32,medium,,,1462.0018191635609,173496.02421745658,1653.9706848561764,2285.641628808646,1907.0699916649035
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Float64,medium,,,1574.982888996601,51008.01354274154,1682.0267774164677,2105.441867987314,1111.8372397517855
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Complex{Float32},medium,,,1540.0000847876072,69959.0309523046,1651.9916243851185,1995.0830664369537,1223.4045605631227
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Complex{Float64},medium,,,1457.9854905605316,48978.02136838436,1652.9811546206474,1920.1353201908703,972.6605670309641
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Float32,large,,,1434.993464499712,70490.00123515725,1548.9640645682812,1713.6024149996022,1022.5590193360454
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Float64,large,,,1428.008545190096,72886.00318133831,1514.0394680202007,1638.0357614101333,1072.490486260617
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Complex{Float32},large,,,1408.974640071392,70883.01936164498,1504.0277503430843,1650.3737299443233,1108.841463983524
python-numpy,2019-05-22T14:21:11.856,3.6.7,,trace,Complex{Float64},large,,,1470.9657989442348,62759.965658187866,1634.994987398386,2366.120855789019,1256.4743867264904
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float32,tiny,,,1682.0267774164677,103682.97807872295,1899.0249373018742,2529.378699136603,1557.5157191073756
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float64,tiny,,,1736.974809318781,103066.03508070111,1906.0098566114902,2363.7771720779833,1279.6306898975247
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float32},tiny,,,1626.9623301923275,70149.02075752616,1723.9945009350777,1951.8217192129514,1275.8200559589145
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float64},tiny,,,1617.9983504116535,72532.97371789813,1733.0166883766651,1891.5466414443815,1038.7645584467305
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float32,small,,,1672.0150597393513,83670.02010345459,1820.9684640169144,2020.310279898151,1183.3193639153271
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float64,small,,,1712.9932530224323,49652.0078741014,1813.9835447072983,1950.1205046791752,1017.6894790883338
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float32},small,,,1715.0305211544037,62271.02130651474,1876.96423381567,2220.204646705598,1247.4740068173842
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float64},small,,,1874.9851733446121,59187.994338572025,2070.0390450656414,2351.661498757172,1176.1571636782908
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float32,medium,,,2107.000909745693,54958.04361999035,2249.0276023745537,2489.189594441492,1103.9152609137875
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float64,medium,,,2234.999556094408,364742.00896918774,2411.0195226967335,3040.76606629783,2792.8290373876293
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float32},medium,,,2299.9593056738377,59754.99516353011,2444.0232664346695,2696.8932303365004,1171.4363417989048
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float64},medium,,,2471.0316210985184,61882.01950863004,2626.9699446856976,3305.515962727514,1360.0779480688589
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float32,large,,,3274.0063033998013,63106.01020231843,3452.9948607087135,4383.776752406517,1699.2616949320154
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float64,large,,,3744.964487850666,53481.02422431111,3894.9656300246716,4253.608807967667,1367.3198384044986
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float32},large,,,4174.013156443834,163216.02743119,4347.006324678659,5000.370913182124,2096.9054461172123
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float64},large,,,5101.959686726332,62432.02369660139,5293.986760079861,5770.209542021561,1793.3553312776473
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float32,huge,,,6620.015483349562,67313.0271025002,7084.978278726339,8803.186544691562,2575.913554754854
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Float64,huge,,,8173.985406756401,66620.00669166446,8687.027730047703,9584.783882824348,2631.6290046189297
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float32},huge,,,10174.000635743141,65833.970438689,10714.051313698292,12036.399878912398,2649.4924022620708
python-numpy,2019-05-22T14:21:11.856,3.6.7,,ptrace,Complex{Float64},huge,,,12498.98923560977,84568.97921860218,14039.978850632906,14761.100562495318,3614.58402886264
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float32,tiny,,,612.0535545051098,54400.00677481294,684.9877536296844,792.89900904486,707.9493053106411
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float64,tiny,,,681.0296326875687,99949.01483878493,745.9893822669983,974.9923958265382,906.0417267846967
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float32},tiny,,,688.0145519971848,68968.97684782743,749.0161806344986,952.5720518298148,890.294921562182
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float64},tiny,,,678.0028343200684,69530.97181394696,733.998604118824,927.4319365060925,814.4319945058367
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float32,small,,,678.9923645555973,117181.9749288261,736.0358722507954,945.0584036327242,934.6159610343295
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float64,small,,,622.9965947568417,58880.01760467887,733.998604118824,931.9377690984642,724.1520790754238
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float32},small,,,637.0246410369873,57385.01204177737,728.9927452802658,924.0396277469995,636.8893123106203
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float64},small,,,678.0028343200684,78727.95686125755,738.0149327218533,977.8035534260123,744.591261139688
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float32,medium,,,681.9609552621841,98534.97613221407,890.9846656024456,1208.4999711851524,1042.8841741512542
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float64,medium,,,674.976035952568,72052.99334600568,725.9659469127655,841.8703615434574,586.592390600875
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float32},medium,,,679.9818947911263,58275.99670737982,732.0195436477661,865.8620658978201,681.357948643156
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float64},medium,,,675.965566188097,72243.97268146276,723.9868864417076,847.0408948657805,648.6816862875971
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float32,large,,,667.991116642952,47167.99594461918,732.0195436477661,931.7982541192649,670.4675248946078
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float64,large,,,621.0175342857838,53743.01690608263,711.0065780580044,809.5297852539197,655.9312145730102
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float32},large,,,617.9907359182835,71341.98676794767,682.0191629230976,830.8089543548974,947.4151821177304
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float64},large,,,606.9894880056381,64955.96608147025,656.9898687303066,718.4794754857563,646.6682987261148
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float32,huge,,,605.0104275345802,69184.98547747731,657.9793989658356,719.9124136894103,765.4419575278429
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Float64,huge,,,610.9476089477539,93281.03624284267,661.9957275688648,728.2753871874779,769.6117130587259
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float32},huge,,,615.0221452116966,75800.98463222384,663.9747880399227,732.2877844105502,773.6664191107541
python-numpy,2019-05-22T14:21:11.856,3.6.7,,diag,Complex{Float64},huge,,,606.9894880056381,70121.02287262678,655.0108082592487,726.8774027696006,706.3936170005404
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Float32,tiny,,,651.9840098917484,68454.01367172599,703.9634510874748,769.2964201905767,757.4876986032252
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Float64,tiny,,,647.0363587141037,116861.01788654923,699.0157999098301,759.5499759784972,805.8271545046427
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Complex{Float32},tiny,,,650.0049494206905,35743.985790759325,711.9961082935333,774.5011290322876,599.1156196612413
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Complex{Float64},tiny,,,662.9852578043938,96520.00153437257,782.0199243724346,958.5495735191685,761.0624599937292
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Float32,small,,,713.0438461899757,65975.00760108232,775.0350050628185,978.0278530100826,794.2538260718106
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Float64,small,,,710.0170478224754,126819.0098926425,777.0140655338764,962.7077968994092,842.5118081038411
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Complex{Float32},small,,,716.0124368965626,76422.99169674516,775.0350050628185,961.2510955114611,767.7781920120156
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Complex{Float64},small,,,642.0304998755455,66412.96204179525,700.005330145359,758.16220241554,720.3968240940914
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Float32,medium,,,646.9781510531902,73366.97308346629,700.005330145359,753.5679755805346,608.283381923398
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Float64,medium,,,647.9676812887192,119901.0293930769,756.0010999441147,905.7051539907918,866.5760990845142
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Complex{Float32},medium,,,643.0200301110744,63183.01893770695,748.9579729735851,845.7597357469542,726.5268145628285
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Complex{Float64},medium,,,709.0275175869465,130934.9900111556,773.9872671663761,917.2888512198068,1021.2678043086031
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Float32,large,,,711.9961082935333,78882.96386227012,773.9872671663761,958.4020993024686,792.7246989168145
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Float64,large,,,668.9806468784809,70406.00758045912,760.0174285471439,914.0255914626346,875.2390851319836
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Complex{Float32},large,,,643.0200301110744,63635.99095493555,720.9600880742073,825.0796430451582,686.1619834214771
python-numpy,2019-05-22T14:21:11.856,3.6.7,,perm,Complex{Float64},large,,,639.0037015080452,73481.9914214313,707.9797796905041,813.261309562688,794.8799613803614
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Float32,tiny,,,1919.9796952307224,65206.02619275451,2081.0402929782867,2243.8104170164747,1085.6123023573953
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Float64,tiny,,,2000.01522898674,114971.01513668895,2246.0008040070534,2595.641880181553,1837.902327201987
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Complex{Float32},tiny,,,2123.9975467324257,82512.03689724207,2249.958924949169,2602.12418185004,1608.3950020954856
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Complex{Float64},tiny,,,1996.9884306192398,68282.01003372669,2273.998688906431,2529.4877735875484,1426.747077479284
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Float32,small,,,2766.9593691825867,74723.03695976734,3040.0115065276623,3249.8045681054673,1510.0235461067061
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Float64,small,,,2921.035047620535,125405.96071630716,3141.0017982125282,3443.2950839062223,1747.839889226793
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Complex{Float32},small,,,2907.0070013403893,105286.01706027985,3151.0135158896446,3446.619211501828,1560.3112548894205
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Complex{Float64},small,,,3037.0429158210754,128852.96018794179,3174.995072185993,3628.1911206666696,2239.441781654866
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Float32,medium,,,27220.987249165773,248017.9537087679,30365.015845745802,34425.08559482857,9302.346216130942
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Float64,medium,,,30706.985853612423,157777.97671034932,31067.00023636222,35606.290531639024,9127.358094349978
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Complex{Float32},medium,,,40127.953980118036,254722.0210544765,44709.01330932975,48994.71925885111,11457.200547932667
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Complex{Float64},medium,,,40340.0044888258,290509.0223066509,40619.983337819576,45000.21235482981,10517.49645075887
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Float32,large,,,594196.0262134671,1106385.0251957774,596327.9982097447,638880.0659795768,89650.10157327975
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Float64,large,,,704364.9675324559,1232935.9888099134,706836.5230225027,760206.8146911525,113973.51283126955
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Complex{Float32},large,,,1609578.0301839113,2467387.0066180825,1652739.0107512474,1697571.4947998435,120363.03118758604
python-numpy,2019-05-22T14:21:11.856,3.6.7,,tcontract,Complex{Float64},large,,,1615218.9928106964,2484738.011844456,1659068.9774602652,1699270.6420341542,119080.38985531712
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Float32,tiny,,,2769.986167550087,72007.99882411957,2958.9864425361156,3186.8067664349423,1499.5527157490792
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Float64,tiny,,,2760.9639801084995,75195.97420468926,2902.001142501831,3101.4052038004097,1464.6739026267985
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Complex{Float32},tiny,,,2825.9819373488426,69923.9899404347,3220.047801733017,3436.053167645626,1240.3987220246418
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Complex{Float64},tiny,,,2786.9828045368195,90175.01724883914,2932.0362955331802,3113.308117430635,1541.6946460183326
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Float32,small,,,34180.9936799109,270879.0125325322,38044.003304094076,40739.465527310334,10417.992691047915
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Float64,small,,,40234.008338302374,129764.957819134,41120.97667530179,44224.482162533146,9222.935261463414
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Complex{Float32},small,,,66774.95548501611,189890.96861332655,67539.97877240181,71582.49113002769,12509.303265324565
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Complex{Float64},small,,,89542.00893640518,236750.98782405257,90253.01551446319,95657.28689632428,15202.881673017755
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Float32,medium,,,2336199.9774351716,3447695.984505117,2400880.039203912,2500897.376140689,238887.66156235442
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Float64,medium,,,2939508.995041251,4592556.972056627,3029691.9867396355,3139643.1358419913,243660.79516700943
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Complex{Float32},medium,,,5523767.03126356,9771337.965503335,6502001.982880756,6753371.954591085,795117.4293548854
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Complex{Float64},medium,,,8613830.956164747,13577383.011579514,10861541.028134525,10622707.626654131,1453753.2989641146
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Float32,large,,,321415388.0253434,350514952.0351552,333486965.9738615,333227007.9990849,11364460.751003778
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Float64,large,,,394544273.9641294,405995010.9804049,399190577.9694207,399750889.59326965,4267180.286672955
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Complex{Float32},large,,,733450705.0109096,854052092.0068957,796097490.9947253,799413452.4138644,50103454.364983544
python-numpy,2019-05-22T14:21:11.856,3.6.7,,star,Complex{Float64},large,,,1086700556.9743924,1261222900.0078514,1237048074.9523268,1187617510.3825517,86334609.26117225
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Float32,tiny,,,2381.9738999009132,63311.01758405566,2557.0043362677097,2907.907372785752,1476.5383520781343
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Float64,tiny,,,2435.990609228611,63606.014009565115,2798.9735826849937,3568.0440950631846,1946.9280683364086
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Complex{Float32},tiny,,,2438.959199935198,74998.00994992256,2561.020664870739,2717.291860910995,1385.4957594411846
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Complex{Float64},tiny,,,2399.9600671231747,74203.00971716642,2585.9917514026165,2810.401857994325,1498.0142309226544
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Float32,small,,,5573.034286499023,69501.98439881206,5765.992682427168,6515.412678709254,2701.45685946445
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Float64,small,,,5591.020453721285,78818.00411269069,5921.9892136752605,6542.434038340538,2480.783925644729
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Complex{Float32},small,,,8054.019417613745,89767.97107607126,8314.96436148882,9485.259824276221,2815.979065427045
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Complex{Float64},small,,,7291.964720934629,75185.03116443753,7469.032425433397,7971.690545450008,2367.9476969883044
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Float32,medium,,,39089.994970709085,121192.01710447669,39315.957110375166,41452.814256852806,6957.430256108395
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Float64,medium,,,39056.00169673562,134375.00456348062,39261.99860870838,41648.50262624856,7508.600723193464
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Complex{Float32},medium,,,82532.99165517092,232849.03727471828,85780.9791341424,94407.64172696917,19949.846881789086
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Complex{Float64},medium,,,82732.00364783406,237951.98649168015,92083.00616592169,101281.53618335271,23103.55083107583
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Float32,large,,,1281480.013858527,1881544.0125763416,1339202.979579568,1369659.732919106,97452.97054480207
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Float64,large,,,1284428.988583386,1893431.0064651072,1382036.9786117226,1421452.6598762278,124635.6718718285
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Complex{Float32},large,,,2773512.0384022593,4147019.993979484,3073138.9997527003,3168324.2663061,331664.6108769527
python-numpy,2019-05-22T14:21:11.856,3.6.7,,starandcontract,Complex{Float64},large,,,2762958.9894786477,3917451.0166049004,2960201.003588736,3030040.0465440545,230589.70609755503
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Float32,tiny,,,1676.0313883423805,68410.99821031094,1886.044628918171,2050.2040501778893,1201.8609929302447
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Float64,tiny,,,1712.0037227869034,72581.98456838727,1902.0517356693745,2157.3765146316823,1305.4312419613696
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Complex{Float32},tiny,,,1739.0120774507523,79046.00352048874,1951.9939087331295,2186.246017237901,1188.9363686128402
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Complex{Float64},tiny,,,1692.038495093584,76965.02143517137,1939.0136003494263,2089.922991911196,945.353253769695
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Float32,small,,,2641.987521201372,72320.98141685128,2868.997398763895,3016.747098568349,1168.0155805254926
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Float64,small,,,2975.983079522848,76197.96087965369,3201.013896614313,3476.374514898341,1415.1346476630126
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Complex{Float32},small,,,3033.9579097926617,71640.00999182463,3244.0293580293655,3478.742159713667,1509.3517263550818
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Complex{Float64},small,,,3602.00647264719,77495.00218778849,3818.0151022970676,4147.431397158305,1762.9263424803346
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Float32,medium,,,15478.988643735647,95533.03243592381,15757.977962493896,17213.956223498604,4599.195667641993
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Float64,medium,,,20287.989173084497,99937.02406063676,21240.964997559786,22109.90343479577,4220.094715124112
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Complex{Float32},medium,,,23925.036657601595,103325.00096410513,24606.99761286378,26379.52761875411,5400.24424996411
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Complex{Float64},medium,,,32979.995012283325,165867.9684624076,33625.98363310099,35421.35895048489,6350.562405069509
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Float32,large,,,372207.0250660181,1364541.007205844,420138.4726911783,432441.1159091158,52373.98370484244
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Float64,large,,,708174.0186549723,1438962.9941433668,750987.0047215372,770731.6495002924,59699.63154993815
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Complex{Float32},large,,,806970.9874689579,1359325.9500339627,867702.008690685,885898.7748583916,58927.39316411553
python-numpy,2019-05-22T14:21:11.856,3.6.7,,indexsum,Complex{Float64},large,,,1472621.9815202057,2566537.0048955083,1591902.9829092324,1602585.963535273,85548.57684303996
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Float32,tiny,,,1860.9571270644665,56887.04550266266,2027.023583650589,2229.3582288404546,1211.3420874931712
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Float64,tiny,,,1858.9780665934086,59512.967709451914,1999.0256987512112,2156.193180038807,1185.060847342312
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Complex{Float32},tiny,,,1867.010723799467,76234.98095199466,2014.9745978415012,2174.7424433182264,1270.3808639585507
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Complex{Float64},tiny,,,1871.0270524024963,65936.0084682703,2020.038664340973,2172.209793210862,1225.4581070768147
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Float32,small,,,2590.9976102411747,65650.96555277705,2874.0032576024532,3064.219397900714,1347.2846389753038
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Float64,small,,,3224.0059226751328,64991.99662357569,3402.994479984045,3610.9686744119113,1527.0712725232095
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Complex{Float32},small,,,5216.978024691343,65987.98790946603,5459.99500900507,5806.090544900942,2066.8346275579697
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Complex{Float64},small,,,5811.976734548807,80949.97610896826,6102.956831455231,6688.35485825968,2547.925536508817
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Float32,medium,,,12810.982298105955,104270.9918692708,13148.004654794931,14647.717548240098,4451.496302958391
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Float64,medium,,,28898.99769797921,153618.98113042116,29632.006771862507,31914.25343187252,6727.385879034096
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Complex{Float32},medium,,,79663.99425640702,259193.99922713637,80496.01456150413,86028.77237084361,17427.66193761108
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Complex{Float64},medium,,,95619.005151093,309739.9603575468,99300.9889498353,108766.9448304377,25264.165846804015
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Float32,large,,,677511.0377930105,3078064.9976804852,748193.9974240959,911688.3880035175,331842.227463204
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Float64,large,,,2321534.96472165,4381103.033665568,2601246.495032683,2718794.926928742,299791.8829910765
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Complex{Float32},large,,,3708653.966896236,5834312.993101776,4069418.0061109364,4144933.1672808835,297376.56814835366
python-numpy,2019-05-22T14:21:11.856,3.6.7,,hadamard,Complex{Float64},large,,,5534808.035008609,10773768.997751176,6359375.489410013,6831417.491552061,1278370.8556901684
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Float32,tiny,,,1859.036274254322,60763.03543522954,2114.0440367162228,2240.7845561529934,1124.8069426783088
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Float64,tiny,,,1878.0119717121124,65311.0328130424,2003.973349928856,2198.2901521966837,1419.9136109737508
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Complex{Float32},tiny,,,1884.9968910217285,108537.03133761883,2086.046151816845,2330.760021496955,1460.6634377493356
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Complex{Float64},tiny,,,1883.0178305506706,66291.01699218154,2066.9540390372276,2218.613484324311,1291.0676745687276
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Float32,small,,,6101.035978645086,81098.98772090673,6328.977178782225,6846.4338417391655,2562.784015388347
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Float64,small,,,8353.032171726227,92622.0091059804,8829.985745251179,9564.965172883172,3180.186026726782
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Complex{Float32},small,,,33296.99393361807,195605.97138479352,33707.00869709253,37523.72568815391,11546.808136179596
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Complex{Float64},small,,,39641.9782191515,167875.02681836486,40062.00470030308,44680.69043259789,13135.478797053685
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Float32,medium,,,6487064.994871616,16527729.050721973,7291298.999916762,8334235.480735796,2404949.0433068746
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Float64,medium,,,26019433.978945017,39091279.03170884,27047838.957514614,27472002.74440859,2246905.6297173114
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Complex{Float32},medium,,,39192630.96759096,42766943.98140535,39977770.0076811,40222622.00075937,877194.7599467363
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Complex{Float64},medium,,,60593640.024308115,64024665.975011885,62258785.00845283,62122467.5051053,924164.8549416332
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Float32,large,,,211714702.01807097,233567060.02959982,213597414.95689377,217063420.0097993,9261310.49306631
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Float64,large,,,401049681.9973923,413886518.9743228,403873739.0073948,405445028.7949294,5152559.746163698
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Complex{Float32},large,,,581731037.9934497,606014727.0327435,595841835.02011,593828971.0087702,11426040.61005101
python-numpy,2019-05-22T14:21:11.856,3.6.7,,outer,Complex{Float64},large,,,913086829.0085346,919788751.9840151,915151212.0151892,915865695.6045889,2490841.7669651746
python-torch,2019-05-22T14:22:37.25,3.6.7,,matmul,Float32,tiny,,,27316.97168201208,112920.99952697754,28261.04173436761,30601.267434363697,7360.304194963222
python-torch,2019-05-22T14:22:37.25,3.6.7,,matmul,Float64,tiny,,,27701.02582871914,194938.9697983861,29201.96857303381,33283.189684502286,10443.657044910467
